lag,r,n_pairs,ci95,significant,interpretation,mode,quantity,unit,lead_days
-13,-0.038323628245582574,127,0.17392187584555832,False,model leads obs by 13 d,adaptive,pda,NBP,2
-12,-0.11269565361669186,131,0.17124599510556343,False,model leads obs by 12 d,adaptive,pda,NBP,2
-11,-0.06328536201784174,131,0.17124599510556343,False,model leads obs by 11 d,adaptive,pda,NBP,2
-10,-0.022978053935377912,123,0.1767272483948167,False,model leads obs by 10 d,adaptive,pda,NBP,2
-9,-0.1330893491472349,117,0.1812020641002415,False,model leads obs by 9 d,adaptive,pda,NBP,2
-8,-0.14159677402421417,131,0.17124599510556343,False,model leads obs by 8 d,adaptive,pda,NBP,2
-7,-0.12156786744112577,141,0.16506177652903772,False,model leads obs by 7 d,adaptive,pda,NBP,2
-6,-0.055634303848239613,133,0.16995355402672752,False,model leads obs by 6 d,adaptive,pda,NBP,2
-5,-0.1035268957768464,135,0.1686899413014786,False,model leads obs by 5 d,adaptive,pda,NBP,2
-4,-0.06773831328779704,134,0.16931821141394657,False,model leads obs by 4 d,adaptive,pda,NBP,2
-3,-0.08491638150242363,125,0.1753077294359835,False,model leads obs by 3 d,adaptive,pda,NBP,2
-2,-0.31389113173888195,119,0.17967290541752942,True,model leads obs by 2 d,adaptive,pda,NBP,2
-1,-0.03647274393743668,129,0.17256837763982227,False,model leads obs by 1 d,adaptive,pda,NBP,2
0,-0.1762514135286751,138,0.16684628002871474,True,zero lag,adaptive,pda,NBP,2
1,0.012300598950835667,130,0.17190337178417772,False,model lags obs by 1 d,adaptive,pda,NBP,2
2,-0.013238563510672657,142,0.16447954622615107,False,model lags obs by 2 d,adaptive,pda,NBP,2
3,0.047794037358386186,130,0.17190337178417772,False,model lags obs by 3 d,adaptive,pda,NBP,2
4,0.06967931094994162,124,0.1760131959862394,False,model lags obs by 4 d,adaptive,pda,NBP,2
5,-0.1749585389924886,121,0.1781818181818182,False,model lags obs by 5 d,adaptive,pda,NBP,2
6,-0.004035624927206551,130,0.17190337178417772,False,model lags obs by 6 d,adaptive,pda,NBP,2
7,0.01906134415734672,139,0.1662450302172743,False,model lags obs by 7 d,adaptive,pda,NBP,2
8,-0.22101678453247164,135,0.1686899413014786,True,model lags obs by 8 d,adaptive,pda,NBP,2
9,-0.09541898731374505,134,0.16931821141394657,False,model lags obs by 9 d,adaptive,pda,NBP,2
10,-0.10443001283715184,136,0.16806861343965865,False,model lags obs by 10 d,adaptive,pda,NBP,2
11,-0.11116364558969927,132,0.17059610283658388,False,model lags obs by 11 d,adaptive,pda,NBP,2
12,0.03745126700999553,120,0.17892270211835426,False,model lags obs by 12 d,adaptive,pda,NBP,2
13,-0.19595919337109638,136,0.16806861343965865,True,model lags obs by 13 d,adaptive,pda,NBP,2
14,-0.15315977682932475,138,0.16684628002871474,False,model lags obs by 14 d,adaptive,pda,NBP,2
15,0.028488978656520808,134,0.16931821141394657,False,model lags obs by 15 d,adaptive,pda,NBP,2
16,0.03340967287676794,134,0.16931821141394657,False,model lags obs by 16 d,adaptive,pda,NBP,2
17,0.11808785946630589,137,0.16745410091248514,False,model lags obs by 17 d,adaptive,pda,NBP,2
18,0.018155278340494678,121,0.1781818181818182,False,model lags obs by 18 d,adaptive,pda,NBP,2
19,-0.08197669181466312,126,0.1746106780494506,False,model lags obs by 19 d,adaptive,pda,NBP,2
20,-0.1616059769081407,135,0.1686899413014786,False,model lags obs by 20 d,adaptive,pda,NBP,2
21,-0.1467402050197247,137,0.16745410091248514,False,model lags obs by 21 d,adaptive,pda,NBP,2
22,-0.06524910793852981,139,0.1662450302172743,False,model lags obs by 22 d,adaptive,pda,NBP,2
23,-0.08859442945761259,134,0.16931821141394657,False,model lags obs by 23 d,adaptive,pda,NBP,2
24,-0.11310993419833935,135,0.1686899413014786,False,model lags obs by 24 d,adaptive,pda,NBP,2
25,-0.06830661181835436,133,0.16995355402672752,False,model lags obs by 25 d,adaptive,pda,NBP,2
26,-0.04231457887160555,119,0.17967290541752942,False,model lags obs by 26 d,adaptive,pda,NBP,2
27,0.008414313565707805,138,0.16684628002871474,False,model lags obs by 27 d,adaptive,pda,NBP,2
28,-0.06262348059484098,141,0.16506177652903772,False,model lags obs by 28 d,adaptive,pda,NBP,2
29,-0.08947316709007709,138,0.16684628002871474,False,model lags obs by 29 d,adaptive,pda,NBP,2
30,0.01678549401438063,141,0.16506177652903772,False,model lags obs by 30 d,adaptive,pda,NBP,2
-30,0.02166030567378875,127,0.17392187584555832,False,model leads obs by 30 d,adaptive,pda,NBP,3
-29,0.09884592295573899,111,0.18603496716748982,False,model leads obs by 29 d,adaptive,pda,NBP,3
-28,-0.02968975667342659,134,0.16931821141394657,False,model leads obs by 28 d,adaptive,pda,NBP,3
-27,-0.07680716463243839,138,0.16684628002871474,False,model leads obs by 27 d,adaptive,pda,NBP,3
-26,-0.16306558784440445,132,0.17059610283658388,False,model leads obs by 26 d,adaptive,pda,NBP,3
-25,0.00029019070525769156,134,0.16931821141394657,False,model leads obs by 25 d,adaptive,pda,NBP,3
-24,-0.06825059281267823,135,0.1686899413014786,False,model leads obs by 24 d,adaptive,pda,NBP,3
-23,-0.13995759206122468,120,0.17892270211835426,False,model leads obs by 23 d,adaptive,pda,NBP,3
-22,0.03501783392712528,121,0.1781818181818182,False,model leads obs by 22 d,adaptive,pda,NBP,3
-21,-0.260964111439519,129,0.17256837763982227,True,model leads obs by 21 d,adaptive,pda,NBP,3
-20,-0.11224761161066096,133,0.16995355402672752,False,model leads obs by 20 d,adaptive,pda,NBP,3
-19,-0.0144445972728166,131,0.17124599510556343,False,model leads obs by 19 d,adaptive,pda,NBP,3
-18,-0.0366083887281305,132,0.17059610283658388,False,model leads obs by 18 d,adaptive,pda,NBP,3
-17,0.12243314118070035,127,0.17392187584555832,False,model leads obs by 17 d,adaptive,pda,NBP,3
-16,-0.06906306395823926,128,0.17324116139070414,False,model leads obs by 16 d,adaptive,pda,NBP,3
-15,-0.010674095985063551,118,0.18043262510807137,False,model leads obs by 15 d,adaptive,pda,NBP,3
-14,-0.02044484210434051,131,0.17124599510556343,False,model leads obs by 14 d,adaptive,pda,NBP,3
-13,-0.019796501963505776,136,0.16806861343965865,False,model leads obs by 13 d,adaptive,pda,NBP,3
-12,-0.040230572431310216,127,0.17392187584555832,False,model leads obs by 12 d,adaptive,pda,NBP,3
-11,-0.1144261417850922,131,0.17124599510556343,False,model leads obs by 11 d,adaptive,pda,NBP,3
-10,-0.06415229741402526,131,0.17124599510556343,False,model leads obs by 10 d,adaptive,pda,NBP,3
-9,-0.010494584248562049,123,0.1767272483948167,False,model leads obs by 9 d,adaptive,pda,NBP,3
-8,-0.23085629232624474,117,0.1812020641002415,True,model leads obs by 8 d,adaptive,pda,NBP,3
-7,-0.13326282757678898,131,0.17124599510556343,False,model leads obs by 7 d,adaptive,pda,NBP,3
-6,-0.11819441240957189,141,0.16506177652903772,False,model leads obs by 6 d,adaptive,pda,NBP,3
-5,-0.1991276544206344,133,0.16995355402672752,True,model leads obs by 5 d,adaptive,pda,NBP,3
-4,-0.10877583381258717,135,0.1686899413014786,False,model leads obs by 4 d,adaptive,pda,NBP,3
-3,0.005469366233827813,134,0.16931821141394657,False,model leads obs by 3 d,adaptive,pda,NBP,3
-2,0.047702721114468424,125,0.1753077294359835,False,model leads obs by 2 d,adaptive,pda,NBP,3
-1,-0.31908798799087223,119,0.17967290541752942,True,model leads obs by 1 d,adaptive,pda,NBP,3
0,-0.024757063752901053,129,0.17256837763982227,False,zero lag,adaptive,pda,NBP,3
1,-0.23804320075419283,138,0.16684628002871474,True,model lags obs by 1 d,adaptive,pda,NBP,3
2,-0.03795330963406663,130,0.17190337178417772,False,model lags obs by 2 d,adaptive,pda,NBP,3
3,0.05553062207385212,142,0.16447954622615107,False,model lags obs by 3 d,adaptive,pda,NBP,3
4,0.041463824687633176,130,0.17190337178417772,False,model lags obs by 4 d,adaptive,pda,NBP,3
5,0.10253519668764091,124,0.1760131959862394,False,model lags obs by 5 d,adaptive,pda,NBP,3
6,-0.15444801754697685,121,0.1781818181818182,False,model lags obs by 6 d,adaptive,pda,NBP,3
7,-0.005776095881810495,130,0.17190337178417772,False,model lags obs by 7 d,adaptive,pda,NBP,3
8,-0.07243550996412677,139,0.1662450302172743,False,model lags obs by 8 d,adaptive,pda,NBP,3
9,-0.253614166449945,135,0.1686899413014786,True,model lags obs by 9 d,adaptive,pda,NBP,3
10,-0.06306941293336911,134,0.16931821141394657,False,model lags obs by 10 d,adaptive,pda,NBP,3
11,-0.03846175912286564,136,0.16806861343965865,False,model lags obs by 11 d,adaptive,pda,NBP,3
12,-0.10958287202404406,132,0.17059610283658388,False,model lags obs by 12 d,adaptive,pda,NBP,3
13,0.03687583814292574,120,0.17892270211835426,False,model lags obs by 13 d,adaptive,pda,NBP,3
14,-0.25091179288202986,136,0.16806861343965865,True,model lags obs by 14 d,adaptive,pda,NBP,3
15,-0.16682714535346022,138,0.16684628002871474,False,model lags obs by 15 d,adaptive,pda,NBP,3
16,0.025229312589291474,134,0.16931821141394657,False,model lags obs by 16 d,adaptive,pda,NBP,3
17,0.035487016764518826,134,0.16931821141394657,False,model lags obs by 17 d,adaptive,pda,NBP,3
18,0.13053658195253193,137,0.16745410091248514,False,model lags obs by 18 d,adaptive,pda,NBP,3
19,0.02715818980618793,121,0.1781818181818182,False,model lags obs by 19 d,adaptive,pda,NBP,3
20,-0.07936382945903724,126,0.1746106780494506,False,model lags obs by 20 d,adaptive,pda,NBP,3
21,-0.15461588299008056,135,0.1686899413014786,False,model lags obs by 21 d,adaptive,pda,NBP,3
22,-0.1772488566922759,137,0.16745410091248514,True,model lags obs by 22 d,adaptive,pda,NBP,3
23,-0.0721609626016636,139,0.1662450302172743,False,model lags obs by 23 d,adaptive,pda,NBP,3
24,-0.06540024225331859,134,0.16931821141394657,False,model lags obs by 24 d,adaptive,pda,NBP,3
25,-0.10743026579503256,135,0.1686899413014786,False,model lags obs by 25 d,adaptive,pda,NBP,3
26,-0.057629873681285276,133,0.16995355402672752,False,model lags obs by 26 d,adaptive,pda,NBP,3
27,-0.03865825624975551,119,0.17967290541752942,False,model lags obs by 27 d,adaptive,pda,NBP,3
28,0.017227038268855792,138,0.16684628002871474,False,model lags obs by 28 d,adaptive,pda,NBP,3
29,-0.07681618870689133,141,0.16506177652903772,False,model lags obs by 29 d,adaptive,pda,NBP,3
30,-0.12690011621864378,138,0.16684628002871474,False,model lags obs by 30 d,adaptive,pda,NBP,3
-30,0.051806088510108594,153,0.15845660835707087,False,model leads obs by 30 d,adaptive,pda,SIO,0
-29,-0.028175113422646104,150,0.1600333298618343,False,model leads obs by 29 d,adaptive,pda,SIO,0
-28,-0.02354982437186314,152,0.1589769927081473,False,model leads obs by 28 d,adaptive,pda,SIO,0
-27,0.06326986891600164,153,0.15845660835707087,False,model leads obs by 27 d,adaptive,pda,SIO,0
-26,-0.0824306221359008,144,0.16333333333333333,False,model leads obs by 26 d,adaptive,pda,SIO,0
-25,0.12584311522657232,127,0.17392187584555832,False,model leads obs by 25 d,adaptive,pda,SIO,0
-24,-0.0031673803316767386,145,0.16276914051333033,False,model leads obs by 24 d,adaptive,pda,SIO,0
-23,0.0007592651589042031,155,0.15743098846488976,False,model leads obs by 23 d,adaptive,pda,SIO,0
-22,0.09262666690181351,150,0.1600333298618343,False,model leads obs by 22 d,adaptive,pda,SIO,0
-21,0.015393501516574669,154,0.15794130094897454,False,model leads obs by 21 d,adaptive,pda,SIO,0
-20,0.04811649943005789,150,0.1600333298618343,False,model leads obs by 20 d,adaptive,pda,SIO,0
-19,0.08633000268751445,153,0.15845660835707087,False,model leads obs by 19 d,adaptive,pda,SIO,0
-18,0.2319827128263109,123,0.1767272483948167,True,model leads obs by 18 d,adaptive,pda,SIO,0
-17,-0.3906089778774599,147,0.1616580753730952,True,model leads obs by 17 d,adaptive,pda,SIO,0
-16,0.0733532565133068,155,0.15743098846488976,False,model leads obs by 16 d,adaptive,pda,SIO,0
-15,0.026713570662441236,152,0.1589769927081473,False,model leads obs by 15 d,adaptive,pda,SIO,0
-14,-0.20349549016376436,153,0.15845660835707087,True,model leads obs by 14 d,adaptive,pda,SIO,0
-13,-0.022239252475228923,151,0.15950253791914726,False,model leads obs by 13 d,adaptive,pda,SIO,0
-12,0.09411415742715282,150,0.1600333298618343,False,model leads obs by 12 d,adaptive,pda,SIO,0
-11,0.030040807900212574,125,0.1753077294359835,False,model leads obs by 11 d,adaptive,pda,SIO,0
-10,-0.20714117306934826,146,0.16221075416606412,True,model leads obs by 10 d,adaptive,pda,SIO,0
-9,-0.025259343420475214,160,0.1549516053482506,False,model leads obs by 9 d,adaptive,pda,SIO,0
-8,-0.06232802105015342,153,0.15845660835707087,False,model leads obs by 8 d,adaptive,pda,SIO,0
-7,0.04689531595493318,153,0.15845660835707087,False,model leads obs by 7 d,adaptive,pda,SIO,0
-6,-0.005205393676609953,155,0.15743098846488976,False,model leads obs by 6 d,adaptive,pda,SIO,0
-5,0.11225727594331035,153,0.15845660835707087,False,model leads obs by 5 d,adaptive,pda,SIO,0
-4,-0.10095344467880803,123,0.1767272483948167,False,model leads obs by 4 d,adaptive,pda,SIO,0
-3,-0.2322207187403089,148,0.16111100755925015,True,model leads obs by 3 d,adaptive,pda,SIO,0
-2,-0.06370919979319267,157,0.15642502935565394,False,model leads obs by 2 d,adaptive,pda,SIO,0
-1,-0.1512782204061382,153,0.15845660835707087,False,model leads obs by 1 d,adaptive,pda,SIO,0
0,0.15573274629281963,156,0.15692559072898538,False,zero lag,adaptive,pda,SIO,0
1,0.2115090737345581,155,0.15743098846488976,True,model lags obs by 1 d,adaptive,pda,SIO,0
2,0.18314555891413065,151,0.15950253791914726,True,model lags obs by 2 d,adaptive,pda,SIO,0
3,-0.10470302010976625,125,0.1753077294359835,False,model lags obs by 3 d,adaptive,pda,SIO,0
4,-0.010216100880747779,150,0.1600333298618343,False,model lags obs by 4 d,adaptive,pda,SIO,0
5,-0.02173578945075007,157,0.15642502935565394,False,model lags obs by 5 d,adaptive,pda,SIO,0
6,0.16008740475380007,157,0.15642502935565394,True,model lags obs by 6 d,adaptive,pda,SIO,0
7,0.10005369464166844,155,0.15743098846488976,False,model lags obs by 7 d,adaptive,pda,SIO,0
8,0.0932886241541569,156,0.15692559072898538,False,model lags obs by 8 d,adaptive,pda,SIO,0
9,0.17658227072412477,154,0.15794130094897454,True,model lags obs by 9 d,adaptive,pda,SIO,0
10,0.17020334548000607,122,0.17745006224333632,False,model lags obs by 10 d,adaptive,pda,SIO,0
11,0.016818844228964295,152,0.1589769927081473,False,model lags obs by 11 d,adaptive,pda,SIO,0
12,0.14510233820907958,158,0.15592922769844308,False,model lags obs by 12 d,adaptive,pda,SIO,0
13,-0.16898798487427866,156,0.15692559072898538,True,model lags obs by 13 d,adaptive,pda,SIO,0
14,-0.006574311324106353,155,0.15743098846488976,False,model lags obs by 14 d,adaptive,pda,SIO,0
15,0.09903304954352403,159,0.15543811080075626,False,model lags obs by 15 d,adaptive,pda,SIO,0
16,0.10553470127424021,148,0.16111100755925015,False,model lags obs by 16 d,adaptive,pda,SIO,0
17,0.059264576783556386,130,0.17190337178417772,False,model lags obs by 17 d,adaptive,pda,SIO,0
18,-0.16113170549641487,152,0.1589769927081473,True,model lags obs by 18 d,adaptive,pda,SIO,0
19,0.07181529634776011,159,0.15543811080075626,False,model lags obs by 19 d,adaptive,pda,SIO,0
20,-0.10130481065615562,157,0.15642502935565394,False,model lags obs by 20 d,adaptive,pda,SIO,0
21,0.15517674150001273,158,0.15592922769844308,False,model lags obs by 21 d,adaptive,pda,SIO,0
22,0.16726512416929215,158,0.15592922769844308,True,model lags obs by 22 d,adaptive,pda,SIO,0
23,0.006186694559505019,155,0.15743098846488976,False,model lags obs by 23 d,adaptive,pda,SIO,0
24,-0.0716012736602123,124,0.1760131959862394,False,model lags obs by 24 d,adaptive,pda,SIO,0
25,0.11054486183710316,149,0.16056945642173193,False,model lags obs by 25 d,adaptive,pda,SIO,0
26,0.12035334746768865,162,0.15399214345840367,False,model lags obs by 26 d,adaptive,pda,SIO,0
27,0.06472655645974107,159,0.15543811080075626,False,model lags obs by 27 d,adaptive,pda,SIO,0
28,0.12526756146535623,158,0.15592922769844308,False,model lags obs by 28 d,adaptive,pda,SIO,0
29,-0.02595985907956642,160,0.1549516053482506,False,model lags obs by 29 d,adaptive,pda,SIO,0
30,0.0013842459240472119,150,0.1600333298618343,False,model lags obs by 30 d,adaptive,pda,SIO,0
-30,-0.026536124090362833,148,0.16111100755925015,False,model leads obs by 30 d,adaptive,pda,SIO,1
-29,0.11566949564120743,154,0.15794130094897454,False,model leads obs by 29 d,adaptive,pda,SIO,1
-28,-0.0013777637761045085,151,0.15950253791914726,False,model leads obs by 28 d,adaptive,pda,SIO,1
-27,-0.0013093819541113451,154,0.15794130094897454,False,model leads obs by 27 d,adaptive,pda,SIO,1
-26,0.0716956553260269,153,0.15845660835707087,False,model leads obs by 26 d,adaptive,pda,SIO,1
-25,0.02113406835693031,144,0.16333333333333333,False,model leads obs by 25 d,adaptive,pda,SIO,1
-24,0.005547275550943587,129,0.17256837763982227,False,model leads obs by 24 d,adaptive,pda,SIO,1
-23,-0.0440923598398842,148,0.16111100755925015,False,model leads obs by 23 d,adaptive,pda,SIO,1
-22,0.07916157130193406,155,0.15743098846488976,False,model leads obs by 22 d,adaptive,pda,SIO,1
-21,0.10154463633635291,151,0.15950253791914726,False,model leads obs by 21 d,adaptive,pda,SIO,1
-20,0.02288372860393884,156,0.15692559072898538,False,model leads obs by 20 d,adaptive,pda,SIO,1
-19,0.0344718716220516,151,0.15950253791914726,False,model leads obs by 19 d,adaptive,pda,SIO,1
-18,0.09667106804972785,154,0.15794130094897454,False,model leads obs by 18 d,adaptive,pda,SIO,1
-17,0.16413623620446022,124,0.1760131959862394,False,model leads obs by 17 d,adaptive,pda,SIO,1
-16,-0.3671866329286735,150,0.1600333298618343,True,model leads obs by 16 d,adaptive,pda,SIO,1
-15,0.06386637048937702,155,0.15743098846488976,False,model leads obs by 15 d,adaptive,pda,SIO,1
-14,0.12108119121065347,153,0.15845660835707087,False,model leads obs by 14 d,adaptive,pda,SIO,1
-13,-0.24190654646555337,156,0.15692559072898538,True,model leads obs by 13 d,adaptive,pda,SIO,1
-12,-0.013332700888803489,151,0.15950253791914726,False,model leads obs by 12 d,adaptive,pda,SIO,1
-11,0.05000575085327489,150,0.1600333298618343,False,model leads obs by 11 d,adaptive,pda,SIO,1
-10,-0.009718739760936184,127,0.17392187584555832,False,model leads obs by 10 d,adaptive,pda,SIO,1
-9,-0.1952229115388334,149,0.16056945642173193,True,model leads obs by 9 d,adaptive,pda,SIO,1
-8,-0.024051235958748772,160,0.1549516053482506,False,model leads obs by 8 d,adaptive,pda,SIO,1
-7,-0.04509278922223029,154,0.15794130094897454,False,model leads obs by 7 d,adaptive,pda,SIO,1
-6,0.03602819639013619,156,0.15692559072898538,False,model leads obs by 6 d,adaptive,pda,SIO,1
-5,-0.02141532673508756,155,0.15743098846488976,False,model leads obs by 5 d,adaptive,pda,SIO,1
